Date,State,Rolling Avg Cases,Rolling Avg Deaths
2021-03-31,New Jersey,893789.625,24396.25
2021-04-01,New Jersey,898350.125,24433.5
2021-04-02,New Jersey,902983.75,24469.125
2021-04-03,New Jersey,907473.125,24503.375
2021-04-04,New Jersey,911854.375,24535.25
2021-04-05,New Jersey,916026.375,24567.75
2021-04-06,New Jersey,920209.75,24604.75
2021-04-07,New Jersey,924314.125,24637.0
2021-04-08,New Jersey,928501.5,24668.875
2021-04-09,New Jersey,932512.0,24698.25
2021-04-10,New Jersey,936406.25,24728.75
2021-04-11,New Jersey,940168.25,24758.5
2021-04-12,New Jersey,943764.625,24790.875
2021-04-13,New Jersey,947501.375,24827.875
2021-04-14,New Jersey,951219.5,24863.75
2021-04-15,New Jersey,954897.25,24900.0
2021-04-16,New Jersey,958581.125,24938.875
2021-04-17,New Jersey,962231.125,24977.375
2021-04-18,New Jersey,965824.875,25012.875
2021-04-19,New Jersey,969268.125,25049.25
2021-04-20,New Jersey,972756.75,25088.0
2021-04-21,New Jersey,976185.5,25126.375
2021-04-22,New Jersey,979572.625,25163.25
2021-04-23,New Jersey,982824.25,25200.0
2021-04-24,New Jersey,985876.125,25234.125
2021-04-25,New Jersey,988649.5,25264.875
2021-04-26,New Jersey,989903.625,25296.875
2021-04-27,New Jersey,991150.375,25334.25
2021-04-28,New Jersey,992306.125,25370.375
2021-04-29,New Jersey,993308.0,25405.0
2021-04-30,New Jersey,994138.25,25439.0
2021-05-01,New Jersey,994812.875,25471.5
2021-05-02,New Jersey,995289.375,25500.625
2021-05-03,New Jersey,995677.0,25530.125
2021-05-04,New Jersey,997315.75,25562.5
2021-05-05,New Jersey,999005.125,25591.5
2021-05-06,New Jersey,1000607.25,25622.125
2021-05-07,New Jersey,1002049.75,25652.125
2021-05-08,New Jersey,1003341.375,25681.75
2021-05-09,New Jersey,1004476.75,25708.375
2021-05-10,New Jersey,1005481.375,25734.5
2021-05-11,New Jersey,1006433.25,25762.5
2021-05-12,New Jersey,1007320.375,25789.375
2021-05-13,New Jersey,1007944.875,25816.0
2021-05-14,New Jersey,1008433.125,25839.875
2021-05-15,New Jersey,1008881.25,25862.75
2021-05-16,New Jersey,1009281.75,25884.0
2021-05-17,New Jersey,1009683.375,25905.625
2021-05-18,New Jersey,1010146.625,25929.25
2021-05-19,New Jersey,1010595.25,25951.5
2021-05-20,New Jersey,1011053.25,25972.5
2021-05-21,New Jersey,1011539.25,25991.75
2021-05-22,New Jersey,1012032.125,26009.375
2021-05-23,New Jersey,1012481.875,26025.25
2021-05-24,New Jersey,1012910.75,26041.125
2021-05-25,New Jersey,1013344.75,26058.375
2021-05-26,New Jersey,1013747.5,26075.75
2021-05-27,New Jersey,1014144.0,26095.125
2021-05-28,New Jersey,1014503.625,26113.125
2021-05-29,New Jersey,1014813.625,26130.875
2021-05-30,New Jersey,1015107.125,26147.75
2021-05-31,New Jersey,1015387.625,26164.375
2021-06-01,New Jersey,1015675.125,26180.75
2021-06-02,New Jersey,1015948.125,26196.625
2021-06-03,New Jersey,1016206.875,26211.125
2021-06-04,New Jersey,1016453.0,26222.625
2021-06-05,New Jersey,1016710.625,26233.625
2021-06-06,New Jersey,1016962.5,26243.375
2021-06-07,New Jersey,1017209.625,26253.125
2021-06-08,New Jersey,1017456.5,26263.5
2021-06-09,New Jersey,1017706.625,26274.75
2021-06-10,New Jersey,1017965.375,26285.125
2021-06-11,New Jersey,1018223.25,26294.0
2021-06-12,New Jersey,1018475.625,26301.75
2021-06-13,New Jersey,1018709.125,26308.875
2021-06-14,New Jersey,1018945.375,26315.75
2021-06-15,New Jersey,1019186.75,26323.25
2021-06-16,New Jersey,1019439.125,26330.375
2021-06-17,New Jersey,1019698.25,26337.25
2021-06-18,New Jersey,1019947.875,26343.0
2021-06-19,New Jersey,1020189.25,26349.0
2021-06-20,New Jersey,1020417.5,26354.875
2021-06-21,New Jersey,1020637.5,26360.75
2021-06-22,New Jersey,1020857.5,26368.0
2021-06-23,New Jersey,1021079.875,26375.25
2021-06-24,New Jersey,1021300.875,26383.375
2021-06-25,New Jersey,1021535.75,26391.375
2021-06-26,New Jersey,1021767.0,26399.625
2021-06-27,New Jersey,1021991.0,26407.75
2021-06-28,New Jersey,1022215.375,26415.75
2021-06-29,New Jersey,1022450.0,26424.125
2021-06-30,New Jersey,1022680.125,26431.625
2021-07-01,New Jersey,1022904.0,26439.125
2021-07-02,New Jersey,1023132.625,26445.5
2021-07-03,New Jersey,1023341.375,26451.125
2021-07-04,New Jersey,1023534.5,26456.0
2021-07-05,New Jersey,1023719.625,26461.0
2021-07-06,New Jersey,1023905.625,26465.875
2021-07-07,New Jersey,1024099.125,26471.625
2021-07-08,New Jersey,1024309.625,26476.75
2021-07-09,New Jersey,1024542.625,26480.875
2021-07-10,New Jersey,1024775.75,26485.0
2021-07-11,New Jersey,1025020.5,26489.0
2021-07-12,New Jersey,1025278.125,26493.5
2021-07-13,New Jersey,1025570.375,26498.5
2021-07-14,New Jersey,1025889.0,26503.875
2021-07-15,New Jersey,1026228.0,26508.75
2021-07-16,New Jersey,1026587.375,26513.5
2021-07-17,New Jersey,1026965.625,26518.5
2021-07-18,New Jersey,1027358.5,26523.25
2021-07-19,New Jersey,1027755.0,26528.25
2021-07-20,New Jersey,1028206.875,26534.25
2021-07-21,New Jersey,1028700.75,26539.875
2021-07-22,New Jersey,1029242.25,26545.375
2021-07-23,New Jersey,1029841.625,26550.25
2021-07-24,New Jersey,1030486.875,26555.5
2021-07-25,New Jersey,1031138.0,26560.375
2021-07-26,New Jersey,1031800.75,26565.375
2021-07-27,New Jersey,1032523.75,26570.5
2021-07-28,New Jersey,1033283.0,26574.5
2021-07-29,New Jersey,1034089.5,26578.0
2021-07-30,New Jersey,1034942.625,26581.875
2021-07-31,New Jersey,1035829.875,26586.125
2021-08-01,New Jersey,1036725.5,26590.375
2021-08-02,New Jersey,1037656.375,26594.25
2021-08-03,New Jersey,1038686.25,26598.625
2021-08-04,New Jersey,1039770.625,26603.5
2021-08-05,New Jersey,1040919.75,26608.5
2021-08-06,New Jersey,1042102.5,26614.25
2021-08-07,New Jersey,1043337.75,26620.5
2021-08-08,New Jersey,1044571.375,26626.5
2021-08-09,New Jersey,1045796.625,26631.875
2021-08-10,New Jersey,1047115.75,26638.5
2021-08-11,New Jersey,1048481.5,26644.875
2021-08-12,New Jersey,1049925.25,26650.75
2021-08-13,New Jersey,1051416.25,26657.25
2021-08-14,New Jersey,1053059.5,26664.25
2021-08-15,New Jersey,1054669.625,26670.5
2021-08-16,New Jersey,1056296.625,26676.25
2021-08-17,New Jersey,1058043.625,26684.375
2021-08-18,New Jersey,1059796.625,26692.125
2021-08-19,New Jersey,1061591.625,26700.375
2021-08-20,New Jersey,1063522.375,26708.75
2021-08-21,New Jersey,1065492.375,26717.375
2021-08-22,New Jersey,1067323.125,26724.875
2021-08-23,New Jersey,1069197.625,26732.375
2021-08-24,New Jersey,1071141.25,26742.25
2021-08-25,New Jersey,1073121.375,26752.375
2021-08-26,New Jersey,1075148.625,26763.125
2021-08-27,New Jersey,1077247.125,26775.0
2021-08-28,New Jersey,1079219.875,26788.125
2021-08-29,New Jersey,1081154.125,26800.5
2021-08-30,New Jersey,1083095.625,26814.5
2021-08-31,New Jersey,1085100.125,26830.375
2021-09-01,New Jersey,1087157.875,26846.25
2021-09-02,New Jersey,1089269.25,26861.625
2021-09-03,New Jersey,1091340.75,26876.875
2021-09-04,New Jersey,1093369.25,26891.375
2021-09-05,New Jersey,1095370.25,26904.375
2021-09-06,New Jersey,1097383.875,26917.25
2021-09-07,New Jersey,1099253.25,26931.5
2021-09-08,New Jersey,1101293.875,26947.125
2021-09-09,New Jersey,1103325.375,26962.375
2021-09-10,New Jersey,1105372.125,26977.375
2021-09-11,New Jersey,1107513.75,26993.0
2021-09-12,New Jersey,1109605.25,27007.5
2021-09-13,New Jersey,1111675.625,27023.875
2021-09-14,New Jersey,1113756.875,27042.5
2021-09-15,New Jersey,1116078.25,27060.5
2021-09-16,New Jersey,1118332.125,27078.125
2021-09-17,New Jersey,1120606.5,27095.75
2021-09-18,New Jersey,1122875.75,27113.625
2021-09-19,New Jersey,1125071.875,27130.625
2021-09-20,New Jersey,1127240.0,27148.625
2021-09-21,New Jersey,1129485.625,27168.75
2021-09-22,New Jersey,1131770.375,27189.125
2021-09-23,New Jersey,1134052.25,27209.875
2021-09-24,New Jersey,1136243.875,27229.75
2021-09-25,New Jersey,1138418.0,27249.5
2021-09-26,New Jersey,1140403.0,27267.75
2021-09-27,New Jersey,1142294.25,27287.25
2021-09-28,New Jersey,1144218.625,27309.5
2021-09-29,New Jersey,1146122.0,27329.5
2021-09-30,New Jersey,1148022.375,27349.875
2021-10-01,New Jersey,1149850.375,27369.25
2021-10-02,New Jersey,1151640.75,27389.0
2021-10-03,New Jersey,1153333.625,27407.625
2021-10-04,New Jersey,1155043.5,27427.625
2021-10-05,New Jersey,1156814.5,27450.0
2021-10-06,New Jersey,1158581.0,27470.25
2021-10-07,New Jersey,1160356.0,27489.125
2021-10-08,New Jersey,1162073.75,27507.0
2021-10-09,New Jersey,1163810.875,27525.375
2021-10-10,New Jersey,1165485.25,27541.875
2021-10-11,New Jersey,1167097.125,27558.25
2021-10-12,New Jersey,1168758.5,27575.25
2021-10-13,New Jersey,1170432.125,27591.25
2021-10-14,New Jersey,1172079.0,27607.625
2021-10-15,New Jersey,1173640.625,27625.25
2021-10-16,New Jersey,1175150.125,27644.0
2021-10-17,New Jersey,1176543.125,27660.875
2021-10-18,New Jersey,1177852.875,27678.375
2021-10-19,New Jersey,1179198.125,27699.0
2021-10-20,New Jersey,1180476.375,27718.875
2021-10-21,New Jersey,1181719.875,27737.875
2021-10-22,New Jersey,1182971.875,27757.25
2021-10-23,New Jersey,1184193.5,27776.75
2021-10-24,New Jersey,1185332.0,27793.125
2021-10-25,New Jersey,1186476.375,27810.375
2021-10-26,New Jersey,1187709.0,27830.25
2021-10-27,New Jersey,1188948.0,27850.375
2021-10-28,New Jersey,1190294.375,27871.125
2021-10-29,New Jersey,1191620.5,27890.625
2021-10-30,New Jersey,1192887.125,27908.625
2021-10-31,New Jersey,1194163.125,27924.125
2021-11-01,New Jersey,1195443.375,27940.25
2021-11-02,New Jersey,1196757.625,27957.875
2021-11-03,New Jersey,1198050.0,27972.25
2021-11-04,New Jersey,1199369.25,27982.5
2021-11-05,New Jersey,1200616.0,27996.625
2021-11-06,New Jersey,1201874.875,28011.5
2021-11-07,New Jersey,1203095.75,28025.625
2021-11-08,New Jersey,1204271.25,28040.625
2021-11-09,New Jersey,1205527.125,28058.0
2021-11-10,New Jersey,1206835.875,28074.25
2021-11-11,New Jersey,1208210.25,28091.125
2021-11-12,New Jersey,1209624.25,28108.75
2021-11-13,New Jersey,1211069.875,28122.125
2021-11-14,New Jersey,1212552.75,28133.625
2021-11-15,New Jersey,1214090.125,28145.125
2021-11-16,New Jersey,1215738.375,28158.625
2021-11-17,New Jersey,1217447.125,28171.25
2021-11-18,New Jersey,1219260.25,28183.25
2021-11-19,New Jersey,1221125.375,28195.375
2021-11-20,New Jersey,1223037.75,28207.625
2021-11-21,New Jersey,1224945.625,28218.25
2021-11-22,New Jersey,1226833.75,28229.875
2021-11-23,New Jersey,1228881.625,28244.625
2021-11-24,New Jersey,1230988.125,28258.0
2021-11-25,New Jersey,1233207.5,28270.875
2021-11-26,New Jersey,1235385.75,28282.875
2021-11-27,New Jersey,1237532.875,28294.375
2021-11-28,New Jersey,1239638.75,28305.5
2021-11-29,New Jersey,1241824.5,28317.25
2021-11-30,New Jersey,1244223.75,28332.875
2021-12-01,New Jersey,1246691.5,28347.125
2021-12-02,New Jersey,1249441.0,28361.25
2021-12-03,New Jersey,1252392.0,28375.125
2021-12-04,New Jersey,1255626.75,28390.875
2021-12-05,New Jersey,1259049.75,28406.125
2021-12-06,New Jersey,1262612.75,28421.875
2021-12-07,New Jersey,1266389.375,28440.125
2021-12-08,New Jersey,1270291.875,28456.125
2021-12-09,New Jersey,1274498.0,28470.75
2021-12-10,New Jersey,1278829.25,28486.125
2021-12-11,New Jersey,1283177.125,28502.875
2021-12-12,New Jersey,1287453.5,28518.375
2021-12-13,New Jersey,1291702.75,28534.875
2021-12-14,New Jersey,1296128.0,28553.375
2021-12-15,New Jersey,1300683.125,28572.0
2021-12-16,New Jersey,1305608.875,28589.625
2021-12-17,New Jersey,1310757.125,28608.25
2021-12-18,New Jersey,1316178.0,28628.875
2021-12-19,New Jersey,1321942.5,28647.125
2021-12-20,New Jersey,1328113.625,28666.375
2021-12-21,New Jersey,1334936.625,28688.0
2021-12-22,New Jersey,1342698.25,28710.125
2021-12-23,New Jersey,1352101.5,28732.5
2021-12-24,New Jersey,1362969.5,28756.125
2021-12-25,New Jersey,1375348.0,28778.5
2021-12-26,New Jersey,1388540.875,28797.625
2021-12-27,New Jersey,1402032.125,28817.0
2021-12-28,New Jersey,1416540.75,28840.375
2021-12-29,New Jersey,1433296.75,28866.0
2021-12-30,New Jersey,1452961.375,28892.25
2021-12-31,New Jersey,1474576.25,28919.125
2022-01-01,New Jersey,1497872.375,28944.75
2022-01-02,New Jersey,1522039.875,28970.0
2022-01-03,New Jersey,1547155.375,28996.5
2022-01-04,New Jersey,1574756.125,29031.75
2022-01-05,New Jersey,1605113.25,29068.25
2022-01-06,New Jersey,1636194.25,29111.75
2022-01-07,New Jersey,1667686.0,29158.5
2022-01-08,New Jersey,1699049.75,29209.375
2022-01-09,New Jersey,1729928.875,29259.75
2022-01-10,New Jersey,1760383.5,29314.5
2022-01-11,New Jersey,1791296.375,29384.625
2022-01-12,New Jersey,1821416.875,29457.875
2022-01-13,New Jersey,1849835.75,29538.375
2022-01-14,New Jersey,1877110.25,29618.875
2022-01-15,New Jersey,1901684.5,29707.0
2022-01-16,New Jersey,1924101.875,29787.625
2022-01-17,New Jersey,1944089.75,29870.625
2022-01-18,New Jersey,1962585.875,29955.125
2022-01-19,New Jersey,1979270.125,30040.25
2022-01-20,New Jersey,1994554.25,30132.625
2022-01-21,New Jersey,2008364.75,30228.25
2022-01-22,New Jersey,2020402.125,30326.625
2022-01-23,New Jersey,2031481.5,30411.625
2022-01-24,New Jersey,2041235.75,30500.375
2022-01-25,New Jersey,2050570.5,30604.125
2022-01-26,New Jersey,2059405.875,30719.5
2022-01-27,New Jersey,2067717.5,30831.125
2022-01-28,New Jersey,2075784.625,30936.625
2022-01-29,New Jersey,2083038.75,31033.25
2022-01-30,New Jersey,2089449.5,31116.5
2022-01-31,New Jersey,2094970.0,31201.875
2022-02-01,New Jersey,2100316.125,31296.625
2022-02-02,New Jersey,2105446.125,31385.75
2022-02-03,New Jersey,2110173.875,31470.25
2022-02-04,New Jersey,2114439.0,31552.75
2022-02-05,New Jersey,2117809.5,31631.25
2022-02-06,New Jersey,2120735.625,31703.125
2022-02-07,New Jersey,2123532.0,31775.0
2022-02-08,New Jersey,2126307.25,31856.5
2022-02-09,New Jersey,2128942.5,31935.25
2022-02-10,New Jersey,2131477.625,32009.875
2022-02-11,New Jersey,2133846.375,32078.625
2022-02-12,New Jersey,2136073.875,32141.875
2022-02-13,New Jersey,2138076.375,32195.5
2022-02-14,New Jersey,2139985.125,32249.625
2022-02-15,New Jersey,2141948.0,32311.625
2022-02-16,New Jersey,2143984.625,32367.875
2022-02-17,New Jersey,2146072.875,32420.625
2022-02-18,New Jersey,2148050.5,32469.0
2022-02-19,New Jersey,2149868.0,32516.25
2022-02-20,New Jersey,2151624.25,32557.125
2022-02-21,New Jersey,2153325.5,32598.875
2022-02-22,New Jersey,2155042.75,32641.875
2022-02-23,New Jersey,2156709.375,32681.875
2022-02-24,New Jersey,2158283.0,32717.5
2022-02-25,New Jersey,2159692.375,32748.5
2022-02-26,New Jersey,2160952.875,32778.625
2022-02-27,New Jersey,2162210.5,32803.5
2022-02-28,New Jersey,2163387.375,32830.375
2022-03-01,New Jersey,2164613.625,32860.375
2022-03-02,New Jersey,2165868.375,32888.25
2022-03-03,New Jersey,2167137.0,32910.625
2022-03-04,New Jersey,2168365.875,32931.875
2022-03-05,New Jersey,2169546.5,32951.25
2022-03-06,New Jersey,2170669.0,32967.125
2022-03-07,New Jersey,2171754.125,32983.5
2022-03-08,New Jersey,2172893.875,33000.25
2022-03-09,New Jersey,2174014.75,33013.125
2022-03-10,New Jersey,2175129.25,33025.75
2022-03-11,New Jersey,2176238.875,33038.875
2022-03-12,New Jersey,2177241.625,33049.875
2022-03-13,New Jersey,2178189.75,33061.625
2022-03-14,New Jersey,2179110.25,33074.0
2022-03-15,New Jersey,2180000.0,33086.375
2022-03-16,New Jersey,2180950.875,33097.125
2022-03-17,New Jersey,2181916.5,33109.0
2022-03-18,New Jersey,2182900.125,33120.0
2022-03-19,New Jersey,2183837.5,33130.125
2022-03-20,New Jersey,2184766.875,33140.5
2022-03-21,New Jersey,2185689.625,33149.625
2022-03-22,New Jersey,2186666.0,33158.625
2022-03-23,New Jersey,2187701.75,33166.875
2022-03-24,New Jersey,2188708.5,33174.625
2022-03-25,New Jersey,2189726.875,33181.375
2022-03-26,New Jersey,2190668.5,33187.375
2022-03-27,New Jersey,2191619.125,33192.875
2022-03-28,New Jersey,2192586.0,33199.0
2022-03-29,New Jersey,2193609.75,33204.75
2020-03-11,New Mexico,4.0,0.0
2020-03-12,New Mexico,5.0,0.0
2020-03-13,New Mexico,6.666666666666667,0.0
2020-03-14,New Mexico,8.25,0.0
2020-03-15,New Mexico,10.0,0.0
2020-03-16,New Mexico,11.833333333333334,0.0
2020-03-17,New Mexico,13.428571428571429,0.0
2020-03-18,New Mexico,15.25,0.0
2020-03-19,New Mexico,19.125,0.0
2020-03-20,New Mexico,23.75,0.0
2020-03-21,New Mexico,29.625,0.0
2020-03-22,New Mexico,36.125,0.0
2020-03-23,New Mexico,44.375,0.0
2020-03-24,New Mexico,54.25,0.0
2020-03-25,New Mexico,65.5,0.125
2020-03-26,New Mexico,79.0,0.25
2020-03-27,New Mexico,98.5,0.375
2020-03-28,New Mexico,119.375,0.625
2020-03-29,New Mexico,141.875,0.875
2020-03-30,New Mexico,169.0,1.375
2020-03-31,New Mexico,198.0,2.0
2020-04-01,New Mexico,230.875,2.75
2020-04-02,New Mexico,267.125,3.5
2020-04-03,New Mexico,312.0,4.625
2020-04-04,New Mexico,356.125,5.875
2020-04-05,New Mexico,407.875,7.125
2020-04-06,New Mexico,464.0,8.375
2020-04-07,New Mexico,528.0,9.5
2020-04-08,New Mexico,596.75,10.875
2020-04-09,New Mexico,675.0,12.25
2020-04-10,New Mexico,760.875,13.75
2020-04-11,New Mexico,845.75,15.0
2020-04-12,New Mexico,933.375,16.875
2020-04-13,New Mexico,1023.5,19.25
2020-04-14,New Mexico,1113.625,22.25
2020-04-15,New Mexico,1199.875,25.125
2020-04-16,New Mexico,1291.375,28.625
2020-04-17,New Mexico,1381.625,32.875
2020-04-18,New Mexico,1470.125,37.125
2020-04-19,New Mexico,1554.0,41.5
2020-04-20,New Mexico,1644.75,45.5
2020-04-21,New Mexico,1735.625,49.75
2020-04-22,New Mexico,1836.0,54.125
2020-04-23,New Mexico,1947.875,59.375
2020-04-24,New Mexico,2063.75,64.375
2020-04-25,New Mexico,2182.625,69.625
2020-04-26,New Mexico,2298.875,75.375
2020-04-27,New Mexico,2421.375,81.5
2020-04-28,New Mexico,2546.875,88.0
2020-04-29,New Mexico,2689.5,93.875
2020-04-30,New Mexico,2839.625,100.375
2020-05-01,New Mexico,2981.375,107.0
2020-05-02,New Mexico,3132.375,113.875
2020-05-03,New Mexico,3280.875,121.125
2020-05-04,New Mexico,3443.625,128.25
2020-05-05,New Mexico,3607.625,135.5
2020-05-06,New Mexico,3772.0,142.875
2020-05-07,New Mexico,3931.875,150.375
2020-05-08,New Mexico,4089.625,157.625
2020-05-09,New Mexico,4247.75,165.125
2020-05-10,New Mexico,4389.125,172.75
2020-05-11,New Mexico,4541.5,179.875
2020-05-12,New Mexico,4689.25,187.75
2020-05-13,New Mexico,4842.625,196.375
2020-05-14,New Mexico,4994.25,205.5
2020-05-15,New Mexico,5140.5,215.625
2020-05-16,New Mexico,5287.25,225.375
2020-05-17,New Mexico,5432.25,234.625
2020-05-18,New Mexico,5586.375,243.375
2020-05-19,New Mexico,5726.75,251.875
2020-05-20,New Mexico,5867.5,259.875
2020-05-21,New Mexico,6006.0,267.75
2020-05-22,New Mexico,6146.25,275.25
2020-05-23,New Mexico,6287.875,282.125
2020-05-24,New Mexico,6424.875,289.375
2020-05-25,New Mexico,6560.875,296.25
2020-05-26,New Mexico,6690.125,303.125
2020-05-27,New Mexico,6822.625,309.75
2020-05-28,New Mexico,6950.875,316.25
2020-05-29,New Mexico,7078.5,322.5
2020-05-30,New Mexico,7203.375,328.625
2020-05-31,New Mexico,7315.125,334.625
2020-06-01,New Mexico,7422.25,340.25
2020-06-02,New Mexico,7547.0,346.125
2020-06-03,New Mexico,7673.25,352.375
2020-06-04,New Mexico,7810.875,359.125
2020-06-05,New Mexico,7974.375,365.625
2020-06-06,New Mexico,8137.75,371.625
2020-06-07,New Mexico,8302.25,377.25
2020-06-08,New Mexico,8473.875,382.75
2020-06-09,New Mexico,8637.0,388.0
2020-06-10,New Mexico,8790.25,393.375
2020-06-11,New Mexico,8943.75,399.125
2020-06-12,New Mexico,9090.375,404.5
2020-06-13,New Mexico,9209.0,410.0
2020-06-14,New Mexico,9324.375,415.375
2020-06-15,New Mexico,9437.5,420.875
2020-06-16,New Mexico,9546.375,426.75
2020-06-17,New Mexico,9666.375,432.75
2020-06-18,New Mexico,9779.25,438.5
2020-06-19,New Mexico,9890.75,443.875
2020-06-20,New Mexico,10003.75,448.875
2020-06-21,New Mexico,10121.75,453.625
2020-06-22,New Mexico,10243.125,457.875
2020-06-23,New Mexico,10367.25,462.375
2020-06-24,New Mexico,10499.375,466.5
2020-06-25,New Mexico,10640.25,470.625
2020-06-26,New Mexico,10797.125,474.75
2020-06-27,New Mexico,10967.0,478.125
2020-06-28,New Mexico,11139.375,481.375
2020-06-29,New Mexico,11316.5,484.375
2020-06-30,New Mexico,11498.125,487.875
2020-07-01,New Mexico,11677.875,490.875
2020-07-02,New Mexico,11869.125,493.75
2020-07-03,New Mexico,12067.125,497.0
2020-07-04,New Mexico,12274.0,500.0
2020-07-05,New Mexico,12478.625,502.75
2020-07-06,New Mexico,12690.875,505.625
2020-07-07,New Mexico,12909.0,508.875
2020-07-08,New Mexico,13142.75,512.625
2020-07-09,New Mexico,13389.625,516.75
2020-07-10,New Mexico,13643.25,521.25
2020-07-11,New Mexico,13892.875,525.25
2020-07-12,New Mexico,14138.5,529.25
2020-07-13,New Mexico,14392.875,533.625
2020-07-14,New Mexico,14643.75,538.125
2020-07-15,New Mexico,14908.0,542.875
2020-07-16,New Mexico,15173.125,547.25
2020-07-17,New Mexico,15448.75,551.25
2020-07-18,New Mexico,15722.125,555.0
2020-07-19,New Mexico,15996.875,558.5
2020-07-20,New Mexico,16270.25,562.625
2020-07-21,New Mexico,16548.5,567.625
2020-07-22,New Mexico,16837.75,572.625
2020-07-23,New Mexico,17128.0,577.5
2020-07-24,New Mexico,17420.125,582.375
2020-07-25,New Mexico,17711.625,587.625
2020-07-26,New Mexico,18001.25,593.25
2020-07-27,New Mexico,18317.625,599.25
2020-07-28,New Mexico,18639.625,605.25
2020-07-29,New Mexico,18967.0,610.75
2020-07-30,New Mexico,19287.0,616.25
2020-07-31,New Mexico,19591.625,622.0
2020-08-01,New Mexico,19881.75,628.25
2020-08-02,New Mexico,20160.25,634.125
2020-08-03,New Mexico,20419.875,639.25
2020-08-04,New Mexico,20649.625,644.125
2020-08-05,New Mexico,20871.5,649.25
2020-08-06,New Mexico,21076.125,653.875
2020-08-07,New Mexico,21273.25,658.875
2020-08-08,New Mexico,21462.625,663.75
2020-08-09,New Mexico,21652.5,668.0
2020-08-10,New Mexico,21831.0,672.5
2020-08-11,New Mexico,22020.125,677.25
2020-08-12,New Mexico,22204.625,681.875
2020-08-13,New Mexico,22382.25,685.625
2020-08-14,New Mexico,22555.625,689.875
2020-08-15,New Mexico,22722.75,694.375
2020-08-16,New Mexico,22884.375,698.5
2020-08-17,New Mexico,23032.5,702.625
2020-08-18,New Mexico,23174.375,706.75
2020-08-19,New Mexico,23312.625,711.25
2020-08-20,New Mexico,23454.5,716.125
2020-08-21,New Mexico,23593.0,721.375
2020-08-22,New Mexico,23735.75,726.375
2020-08-23,New Mexico,23872.5,730.625
2020-08-24,New Mexico,24005.125,734.75
2020-08-25,New Mexico,24134.5,738.75
2020-08-26,New Mexico,24278.625,742.75
2020-08-27,New Mexico,24425.0,747.125
2020-08-28,New Mexico,24561.375,751.25
2020-08-29,New Mexico,24696.75,755.0
2020-08-30,New Mexico,24819.375,758.375
2020-08-31,New Mexico,24938.875,762.625
2020-09-01,New Mexico,25062.75,767.625
2020-09-02,New Mexico,25197.375,772.625
2020-09-03,New Mexico,25332.375,777.125
2020-09-04,New Mexico,25455.125,780.875
2020-09-05,New Mexico,25580.875,785.0
2020-09-06,New Mexico,25697.0,789.25
2020-09-07,New Mexico,25804.625,793.875
2020-09-08,New Mexico,25908.25,797.375
2020-09-09,New Mexico,26009.25,800.625
2020-09-10,New Mexico,26111.375,803.875
2020-09-11,New Mexico,26205.25,807.25
2020-09-12,New Mexico,26300.125,810.625
2020-09-13,New Mexico,26389.25,813.5
2020-09-14,New Mexico,26481.125,816.0
2020-09-15,New Mexico,26578.5,818.875
2020-09-16,New Mexico,26686.0,822.0
2020-09-17,New Mexico,26802.375,824.875
2020-09-18,New Mexico,26917.5,828.0
2020-09-19,New Mexico,27036.125,831.625
2020-09-20,New Mexico,27150.875,835.125
2020-09-21,New Mexico,27266.125,838.625
2020-09-22,New Mexico,27384.625,842.5
2020-09-23,New Mexico,27517.625,845.875
2020-09-24,New Mexico,27665.5,849.25
2020-09-25,New Mexico,27826.5,852.875
2020-09-26,New Mexico,27994.25,856.5
2020-09-27,New Mexico,28160.75,859.375
2020-09-28,New Mexico,28336.5,862.375
2020-09-29,New Mexico,28520.75,865.375
2020-09-30,New Mexico,28726.375,868.25
2020-10-01,New Mexico,28935.625,871.375
2020-10-02,New Mexico,29157.625,874.875
2020-10-03,New Mexico,29383.75,878.0
2020-10-04,New Mexico,29606.875,880.75
2020-10-05,New Mexico,29830.375,883.75
2020-10-06,New Mexico,30075.625,886.375
2020-10-07,New Mexico,30352.5,889.0
2020-10-08,New Mexico,30642.625,891.75
2020-10-09,New Mexico,30965.125,894.25
2020-10-10,New Mexico,31305.375,896.75
2020-10-11,New Mexico,31641.25,899.375
2020-10-12,New Mexico,32001.875,902.25
2020-10-13,New Mexico,32387.0,905.25
2020-10-14,New Mexico,32804.875,908.625
2020-10-15,New Mexico,33253.125,911.875
2020-10-16,New Mexico,33754.875,915.5
2020-10-17,New Mexico,34267.625,918.875
2020-10-18,New Mexico,34775.875,922.25
2020-10-19,New Mexico,35315.75,925.25
2020-10-20,New Mexico,35882.5,928.625
2020-10-21,New Mexico,36507.75,932.625
2020-10-22,New Mexico,37143.625,936.625
2020-10-23,New Mexico,37794.875,941.375
2020-10-24,New Mexico,38453.625,946.0
2020-10-25,New Mexico,39143.625,950.75
2020-10-26,New Mexico,39868.375,956.0
2020-10-27,New Mexico,40601.75,961.625
2020-10-28,New Mexico,41343.0,967.75
2020-10-29,New Mexico,42116.625,973.25
2020-10-30,New Mexico,42933.125,980.0
2020-10-31,New Mexico,43723.375,987.25
2020-11-01,New Mexico,44497.375,994.875
2020-11-02,New Mexico,45277.5,1003.5
2020-11-03,New Mexico,46109.25,1012.125
2020-11-04,New Mexico,46994.5,1022.0
2020-11-05,New Mexico,47905.0,1033.375
